,Address,CommandResponse,ControlMode,ControlScheme,CRC,DataLength,FunctionCode,InvalidDataLength,InvalidFunctionCode,PIDCycleTime,PIDDeadband,PIDGain,PIDRate,PIDReset,PipelinePSI,PumpState,SetPoint,SolenoidState,TimeInterval,deltaPIDCycleTime,deltaPIDDeadband,deltaPIDGain,deltaPIDRate,deltaPIDReset,deltaPipelinePSI,deltaSetPoint
16782,4,0,0,0,3037,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,611,0,0,0,0,0,9.586205999999999,0
966,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,635,0,0,0,0,0,-20.011494,0
28030,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,747,0,0,0,0,0,-0.13793103,0
8188,4,0,0,0,4137,19,3,1,1,0,0,0,0,0,19.057470000000002,1,0,1,530,0,0,0,0,0,19.057470000000002,0
19752,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-9.609196,0
20851,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,704,0,0,0,0,0,-9.873563,0
17057,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,640,0,0,0,0,0,-9.540230000000001,0
3638,4,0,0,0,3143,19,3,1,1,0,0,0,0,0,10.908046,1,0,1,733,0,0,0,0,0,10.908046,0
15864,4,0,0,0,4134,19,3,1,1,0,0,0,0,0,9.218391,1,0,1,715,0,0,0,0,0,9.218391,0
21984,4,0,0,0,4335,19,3,1,1,0,0,0,0,0,9.896552,1,0,1,524,0,0,0,0,0,9.896552,0
26538,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-10.091953,0
3665,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,727,0,0,0,0,0,-10.965517,0
17256,4,0,0,0,3444,19,3,1,1,0,0,0,0,0,9.574713000000001,1,0,1,708,0,0,0,0,0,9.574713000000001,0
11920,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-9.425286999999999,0
16,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,746,0,0,0,0,0,-0.18390805,0
22324,4,0,0,0,3339,19,3,1,1,0,0,0,0,0,9.620689,1,0,1,652,0,0,0,0,0,9.620689,0
5616,4,0,0,0,3935,19,3,1,1,0,0,0,0,0,9.701149000000001,1,0,0,670,0,0,0,0,0,9.701149000000001,0
20151,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,750,0,0,0,0,0,-8.344828,0
16622,4,0,0,0,3539,19,3,1,1,0,0,0,0,0,9.701149000000001,1,0,1,732,0,0,0,0,0,9.701149000000001,0
4960,4,0,0,0,3841,19,3,1,1,0,0,0,0,0,9.436782000000001,1,0,1,700,0,0,0,0,0,9.436782000000001,0
18125,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,672,0,0,0,0,0,-0.09195402,0
17800,4,0,0,0,3046,19,3,1,1,0,0,0,0,0,6.137931,0,0,0,578,0,0,0,0,0,6.137931,0
6332,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,538,0,0,0,0,0,0.18390805,0
25916,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.09195402,0
9040,4,0,0,0,4139,19,3,1,1,0,0,0,0,0,17.275862,0,0,0,605,0,0,0,0,0,17.275862,0
14867,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-10.689655,0
14611,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,644,0,0,0,0,0,-0.04597701,0
9296,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,646,0,0,0,0,0,-0.080459766,0
1099,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,21.114943,1,0,0,554,0,0,0,0,0,21.114943,0
28382,4,0,0,0,3735,19,3,1,1,0,0,0,0,0,9.5625,1,0,0,411,0,0,0,0,0,-10.4375,0
24040,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,789,0,0,0,0,0,-10.666667,0
12129,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,10.137931,1,0,0,567,0,0,0,0,0,10.137931,0
15318,4,0,0,0,4531,19,3,1,1,0,0,0,0,0,9.379311,1,0,1,571,0,0,0,0,0,9.379311,0
27013,4,0,0,0,3841,19,3,1,1,0,0,0,0,0,9.735632,1,0,1,564,0,0,0,0,0,9.735632,0
18307,4,0,0,0,4141,19,3,1,1,0,0,0,0,0,0.06896552,0,0,0,629,0,0,0,0,0,0.06896552,0
7897,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,681,0,0,0,0,0,-18.471264,0
24601,4,0,0,0,3935,19,3,1,1,0,0,0,0,0,10.160919,1,0,1,653,0,0,0,0,0,10.160919,0
174,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-0.20689654,0
2310,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,694,0,0,0,0,0,-17.942528,0
19663,4,0,0,0,3038,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,523,0,0,0,0,0,9.586205999999999,0
21335,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.563217999999999,0
5742,4,0,0,0,4442,19,3,1,1,0,0,0,0,0,10.149425500000001,1,0,1,566,0,0,0,0,0,10.149425500000001,0
18775,4,0,0,0,3933,19,3,1,1,0,0,0,0,0,9.862069,1,0,1,565,0,0,0,0,0,9.862069,0
18653,4,0,0,0,3946,19,3,1,1,0,0,0,0,0,9.988505,1,0,1,561,0,0,0,0,0,9.988505,0
19408,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.620689,0
22343,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.609196,0
27455,4,0,0,0,3034,19,3,1,1,0,0,0,0,0,10.356322,1,0,1,614,0,0,0,0,0,10.356322,0
19686,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,677,0,0,0,0,0,-11.114942999999998,0
26072,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,647,0,0,0,0,0,-10.379311,0
17914,4,0,0,0,4341,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,605,0,0,0,0,0,0.09195402,0
14941,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-10.908046,0
15938,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,10.0,1,0,1,731,0,0,0,0,0,10.0,0
12385,4,0,0,0,3336,19,3,1,1,0,0,0,0,0,10.091953,1,0,1,610,0,0,0,0,0,10.091953,0
28794,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,2027,0,0,0,0,0,0.0,0
18840,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.701149000000001,0
23977,4,0,0,0,4638,19,3,1,1,0,0,0,0,0,10.229885000000001,1,0,1,608,0,0,0,0,0,10.229885000000001,0
15609,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-10.643678,0
7940,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,18.850573999999998,1,0,0,593,0,0,0,0,0,18.850573999999998,0
24668,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,687,0,0,0,0,0,-6.678161,0
15108,4,0,0,0,3045,19,3,1,1,0,0,0,0,0,10.183908,1,0,1,557,0,0,0,0,0,10.183908,0
7484,4,0,0,0,3341,19,3,1,1,0,0,0,0,0,0.17241379999999998,0,0,0,568,0,0,0,0,0,0.17241379999999998,0
29131,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,5.09375,1,0,0,437,0,0,0,0,0,-0.03125,0
13321,4,0,0,0,3930,19,3,1,1,0,0,0,0,0,14.701149,1,0,0,573,0,0,0,0,0,14.701149,0
5360,4,0,0,0,3743,19,3,1,1,0,0,0,0,0,9.011495,1,0,1,645,0,0,0,0,0,9.011495,0
228,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.18390805,0
28958,4,0,0,0,4542,19,3,1,1,0,0,0,0,0,20.375,1,0,0,413,0,0,0,0,0,-0.125,0
15810,4,0,0,0,3246,19,3,1,1,0,0,0,0,0,9.195402,1,0,1,621,0,0,0,0,0,9.195402,0
25338,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.06896552,0
20343,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-11.21839,0
20493,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.149425500000001,0
11547,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,10.137931,1,0,0,698,0,0,0,0,0,10.137931,0
24068,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,696,0,0,0,0,0,-9.517241499999999,0
4892,4,0,0,0,4346,19,3,1,1,0,0,0,0,0,10.793103,1,0,1,596,0,0,0,0,0,10.793103,0
22274,4,0,0,0,3942,19,3,1,1,0,0,0,0,0,9.689655,1,0,1,602,0,0,0,0,0,9.689655,0
16784,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,601,0,0,0,0,0,9.609196,0
14694,4,0,0,0,4432,19,3,1,1,0,0,0,0,0,0.022988506000000002,0,0,0,729,0,0,0,0,0,0.022988506000000002,0
6628,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,577,0,0,0,0,0,0.19540231,0
19772,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-9.597700999999999,0
21053,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.597700999999999,0
28846,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,440,0,0,0,0,0,-0.125,0
19481,4,0,0,0,4230,19,3,1,1,0,0,0,0,0,9.643678999999999,1,0,1,695,0,0,0,0,0,9.643678999999999,0
29014,4,0,0,0,4542,19,3,1,1,0,0,0,0,0,5.125,1,0,0,439,0,0,0,0,0,0.03125,0
27668,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-9.954022,0
4841,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,640,0,0,0,0,0,-9.436782000000001,0
12286,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,691,0,0,0,0,0,-10.448276,0
4182,4,0,0,0,3030,19,3,1,1,0,0,0,0,0,20.586208,1,0,1,600,0,0,0,0,0,20.586208,0
7726,4,0,0,0,3832,19,3,1,1,0,0,0,0,0,18.287354999999998,1,0,0,546,0,0,0,0,0,18.287354999999998,0
27476,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,670,0,0,0,0,0,-10.137931,0
728,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,732,0,0,0,0,0,-0.21839081,0
2919,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,791,0,0,0,0,0,-9.321839,0
18590,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,797,0,0,0,0,0,-9.862069,0
5,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,676,0,0,0,0,0,0.19540231,0
2004,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,662,0,0,0,0,0,-18.264368,0
22668,4,0,0,0,3144,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,568,0,0,0,0,0,9.540230000000001,0
6207,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,638,0,0,0,0,0,-0.19540231,0
23401,4,0,0,0,3037,19,3,1,1,0,0,0,0,0,11.091954,1,0,0,601,0,0,0,0,0,11.091954,0
12897,4,0,0,0,3241,19,3,1,1,0,0,0,0,0,13.597701,1,0,1,646,0,0,0,0,0,13.597701,0
10760,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-10.448276,0
21690,4,0,0,0,3642,19,3,1,1,0,0,0,0,0,9.655172,1,0,1,611,0,0,0,0,0,9.655172,0
21654,4,0,0,0,3942,19,3,1,1,0,0,0,0,0,9.689655,1,0,1,524,0,0,0,0,0,9.689655,0
27116,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.034483,0
11759,4,0,0,0,3242,19,3,1,1,0,0,0,0,0,10.402299000000001,1,0,0,611,0,0,0,0,0,10.402299000000001,0
577,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,559,0,0,0,0,0,0.21839081,0
14204,4,0,0,0,4141,19,3,1,1,0,0,0,0,0,0.06896552,0,0,0,599,0,0,0,0,0,0.06896552,0
731,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,644,0,0,0,0,0,0.21839081,0
26853,4,0,0,0,3346,19,3,1,1,0,0,0,0,0,10.21839,1,0,1,654,0,0,0,0,0,10.21839,0
22315,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.678162,0
19238,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.574713000000001,0
1252,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,678,0,0,0,0,0,-19.275862,0
24410,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,750,0,0,0,0,0,-9.735632,0
4707,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,799,0,0,0,0,0,-10.482758500000001,0
19169,4,0,0,0,4332,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,652,0,0,0,0,0,9.597700999999999,0
12140,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,649,0,0,0,0,0,-9.321839,0
14094,4,0,0,0,4241,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,557,0,0,0,0,0,0.080459766,0
22399,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.908046,0
29091,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,5.09375,1,0,0,401,0,0,0,0,0,-0.03125,0
10012,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,757,0,0,0,0,0,-0.057471264,0
28804,4,0,0,0,4333,19,3,1,1,0,0,0,0,0,9.079999999999999e-41,1,0,0,3036,0,0,0,0,0,0.0,0
12363,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,10.712644000000001,1,0,0,745,0,0,0,0,0,10.712644000000001,0
4725,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-9.390805,0
6756,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,574,0,0,0,0,0,0.18390805,0
13746,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-13.5172415,0
13798,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-13.298851,0
8074,4,0,0,0,3530,19,3,1,1,0,0,0,0,0,20.241379000000002,1,0,0,619,0,0,0,0,0,20.241379000000002,0
22762,4,0,0,0,3143,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,607,0,0,0,0,0,9.540230000000001,0
27843,4,0,0,0,3232,19,3,1,1,0,0,0,0,0,0.13793103,0,0,0,677,0,0,0,0,0,0.13793103,0
1686,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,766,0,0,0,0,0,-19.080460000000002,0
22358,4,0,0,0,3933,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,611,0,0,0,0,0,9.563217999999999,0
9571,4,0,0,0,3732,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,638,0,0,0,0,0,0.057471264,0
1938,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,791,0,0,0,0,0,-18.609196,0
28955,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,20.5,1,0,0,434,0,0,0,0,0,0.125,0
22815,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,786,0,0,0,0,0,-9.977012,0
236,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.22988506,0
24543,4,0,0,0,3046,19,3,1,1,0,0,0,0,0,10.78161,1,0,1,647,0,0,0,0,0,10.78161,0
19466,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.655172,0
3107,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,790,0,0,0,0,0,-9.436782000000001,0
13453,4,0,0,0,3733,19,3,1,1,0,0,0,0,0,15.678162,1,0,1,596,0,0,0,0,0,15.678162,0
16653,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,632,0,0,0,0,0,-9.609196,0
27195,4,0,0,0,4439,19,3,1,1,0,0,0,0,0,10.149425500000001,1,0,1,578,0,0,0,0,0,10.149425500000001,0
2072,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,759,0,0,0,0,0,-19.908045,0
27507,4,0,0,0,3735,19,3,1,1,0,0,0,0,0,9.482758500000001,1,0,1,527,0,0,0,0,0,9.482758500000001,0
15667,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,632,0,0,0,0,0,-11.126437,0
14571,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.06896552,0
27335,4,0,0,0,4243,19,3,1,1,0,0,0,0,0,10.068966,1,0,1,654,0,0,0,0,0,10.068966,0
21683,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,717,0,0,0,0,0,-9.931035000000001,0
16374,4,0,0,0,4435,19,3,1,1,0,0,0,0,0,14.689654999999998,1,0,0,574,0,0,0,0,0,14.689654999999998,0
997,4,0,0,0,3442,19,3,1,1,0,0,0,0,0,18.287354999999998,1,0,1,556,0,0,0,0,0,18.287354999999998,0
25990,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.080459766,0
18247,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,639,0,0,0,0,0,-0.080459766,0
20332,4,0,0,0,4334,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,656,0,0,0,0,0,9.597700999999999,0
5594,4,0,0,0,3737,19,3,1,1,0,0,0,0,0,9.620689,1,0,0,652,0,0,0,0,0,9.620689,0
11881,4,0,0,0,3834,19,3,1,1,0,0,0,0,0,10.206897,1,0,1,695,0,0,0,0,0,10.206897,0
23038,4,0,0,0,4135,19,3,1,1,0,0,0,0,0,9.517241499999999,1,0,1,698,0,0,0,0,0,9.517241499999999,0
1915,4,0,0,0,3445,19,3,1,1,0,0,0,0,0,20.62069,1,0,0,610,0,0,0,0,0,20.62069,0
5675,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,756,0,0,0,0,0,-9.471264999999999,0
12399,4,0,0,0,4146,19,3,1,1,0,0,0,0,0,10.712644000000001,1,0,1,620,0,0,0,0,0,10.712644000000001,0
17962,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,601,0,0,0,0,0,0.09195402,0
17343,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,654,0,0,0,0,0,-9.620689,0
21725,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.712644000000001,0
14505,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,681,0,0,0,0,0,-0.080459766,0
9820,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,792,0,0,0,0,0,-0.057471264,0
17714,4,0,0,0,3446,19,3,1,1,0,0,0,0,0,9.873563,1,0,1,653,0,0,0,0,0,9.873563,0
14593,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,755,0,0,0,0,0,-0.03448276,0
2607,4,0,0,0,3736,19,3,1,1,0,0,0,0,0,9.321839,1,0,0,513,0,0,0,0,0,9.321839,0
12908,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,803,0,0,0,0,0,-14.436781,0
15704,4,0,0,0,3135,19,3,1,1,0,0,0,0,0,10.149425500000001,1,0,0,645,0,0,0,0,0,10.149425500000001,0
21731,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.574713000000001,0
15017,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-9.494252000000001,0
83,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,498,0,0,0,0,0,0.20689654,0
22054,4,0,0,0,4530,19,3,1,1,0,0,0,0,0,11.344828,1,0,1,645,0,0,0,0,0,11.344828,0
24553,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,10.643678,1,0,1,520,0,0,0,0,0,10.643678,0
7290,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,604,0,0,0,0,0,0.18390805,0
5488,4,0,0,0,3445,19,3,1,1,0,0,0,0,0,9.574713000000001,1,0,1,565,0,0,0,0,0,9.574713000000001,0
26709,4,0,0,0,3844,19,3,1,1,0,0,0,0,0,9.873563,1,0,0,566,0,0,0,0,0,9.873563,0
26576,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,633,0,0,0,0,0,-9.8160925,0
19588,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,630,0,0,0,0,0,-9.505747,0
8623,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,761,0,0,0,0,0,-19.344828,0
15636,4,0,0,0,3330,19,3,1,1,0,0,0,0,0,9.333333,1,0,0,656,0,0,0,0,0,9.333333,0
17444,4,0,0,0,3142,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,653,0,0,0,0,0,9.540230000000001,0
12292,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,670,0,0,0,0,0,-9.379311,0
24920,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,681,0,0,0,0,0,-0.057471264,0
25520,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.06896552,0
28690,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,1986,0,0,0,0,0,0.0,0
26144,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.78161,0
15331,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-10.574713000000001,0
28543,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,-22200000.0,1,0,0,941,0,0,0,0,0,0.0,0
20674,4,0,0,0,3933,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,686,0,0,0,0,0,9.563217999999999,0
9963,4,0,0,0,3731,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,553,0,0,0,0,0,0.057471264,0
13520,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,759,0,0,0,0,0,-15.977012,0
20496,4,0,0,0,4533,19,3,1,1,0,0,0,0,0,9.977012,1,0,1,572,0,0,0,0,0,9.977012,0
16259,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,693,0,0,0,0,0,-14.436781,0
20635,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,749,0,0,0,0,0,-9.609196,0
23688,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,752,0,0,0,0,0,-9.8160925,0
4364,4,0,0,0,3646,19,3,1,1,0,0,0,0,0,10.091953,1,0,0,620,0,0,0,0,0,10.091953,0
25494,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-0.080459766,0
7701,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,633,0,0,0,0,0,-20.609196,0
9897,4,0,0,0,3446,19,3,1,1,0,0,0,0,0,0.04597701,0,0,0,571,0,0,0,0,0,0.04597701,0
20843,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,790,0,0,0,0,0,-10.011494,0
18261,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.09195402,0
16920,4,0,0,0,4334,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,575,0,0,0,0,0,9.597700999999999,0
12692,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-14.977011,0
16695,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.666666000000001,0
25463,4,0,0,0,4243,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,567,0,0,0,0,0,0.080459766,0
7839,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,799,0,0,0,0,0,-19.034482999999998,0
25133,4,0,0,0,4341,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,577,0,0,0,0,0,0.09195402,0
19363,4,0,0,0,3634,19,3,1,1,0,0,0,0,0,9.827586,1,0,1,652,0,0,0,0,0,9.827586,0
20625,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.655172,0
11110,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,786,0,0,0,0,0,-10.21839,0
12661,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,15.045976999999999,1,0,0,702,0,0,0,0,0,15.045976999999999,0
17804,4,0,0,0,3746,19,3,1,1,0,0,0,0,0,4.6436779999999995,0,0,0,527,0,0,0,0,0,4.6436779999999995,0
29261,4,0,0,0,4539,19,3,1,1,0,0,0,0,0,20.625,1,0,0,410,0,0,0,0,0,0.25,0
1841,4,0,0,0,3234,19,3,1,1,0,0,0,0,0,18.02299,1,0,0,556,0,0,0,0,0,18.02299,0
2601,4,0,0,0,3333,19,3,1,1,0,0,0,0,0,9.333333,1,0,0,556,0,0,0,0,0,9.333333,0
3223,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-9.448276,0
14402,4,0,0,0,3732,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,713,0,0,0,0,0,0.057471264,0
1934,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,678,0,0,0,0,0,-20.390804,0
13171,4,0,0,0,3231,19,3,1,1,0,0,0,0,0,14.505747,1,0,0,683,0,0,0,0,0,14.505747,0
